ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-24 15:10,384.66104,358.236,353.37772,332.69232
2022-06-24 15:20,384.48514,358.22885,352.64035,332.91272
2022-06-24 15:30,384.66336,357.83643,352.2989,332.74878
2022-06-24 15:40,384.69974,357.5723,352.63864,334.81647
2022-06-24 15:50,382.83582,356.3692,351.96582,334.91168
2022-06-24 16:00,380.36835,354.96225,351.0355,338.24985
2022-06-24 16:10,380.698,355.59433,351.16776,338.5586
2022-06-24 16:20,380.92535,356.0819,351.69266,338.57037
2022-06-24 16:30,380.93954,356.90024,352.60245,339.9204
2022-06-24 16:40,379.85107,356.9632,352.76944,339.09775
2022-06-24 16:50,379.47708,358.12067,353.6285,336.94263
2022-06-24 17:00,378.74008,359.89932,354.41013,337.54944
2022-06-24 17:10,376.88803,359.6525,353.27316,337.70764
2022-06-24 17:20,376.88922,359.57666,352.90106,336.02032
2022-06-24 17:30,374.8137,358.21335,351.68802,334.7046
2022-06-24 17:40,371.20752,355.64612,349.3044,334.43536
2022-06-24 17:50,370.6456,355.3651,348.87967,334.4072
2022-06-24 18:00,367.73624,352.506,346.57303,330.73752
2022-06-24 18:10,366.1499,351.13547,346.00577,330.94214
2022-06-24 18:20,364.69693,349.45303,344.47324,328.65057
2022-06-24 18:30,363.36884,348.1052,343.0341,325.71188
2022-06-24 18:40,361.3315,346.00845,341.24518,324.61597
2022-06-24 18:50,360.56787,344.6425,339.77036,322.76855
2022-06-24 19:00,358.59323,342.68118,337.58725,319.9792
2022-06-24 19:10,356.61905,341.2462,335.85904,318.5462
2022-06-24 19:20,354.96252,340.1321,334.38058,318.0141
2022-06-24 19:30,354.13174,339.12943,333.0592,316.29398
2022-06-24 19:40,353.21072,337.88492,331.75543,315.10477
2022-06-24 19:50,351.81845,336.47778,330.34933,314.31082
2022-06-24 20:00,349.92368,334.92484,329.0596,313.58002
2022-06-24 20:10,348.49185,333.98233,328.18225,312.78925
2022-06-24 20:20,348.4605,333.35803,327.59656,311.6833
2022-06-24 20:30,347.7654,332.25302,326.30844,310.10687
2022-06-24 20:40,348.57083,332.54092,326.50656,310.14984
2022-06-24 20:50,346.5305,330.52347,324.768,308.99677
2022-06-24 21:00,345.44897,329.3819,323.90952,308.3067
2022-06-24 21:10,344.06088,328.3353,322.79254,307.28064
2022-06-24 21:20,343.9919,327.57343,322.448,307.88577
2022-06-24 21:30,344.1266,327.42966,322.5839,314.01898
2022-06-24 21:40,343.47363,325.8918,321.41122,314.26764
2022-06-24 21:50,342.4149,325.3223,321.64526,312.0438
2022-06-24 22:00,342.04477,326.75235,323.48557,312.64255
2022-06-24 22:10,340.9703,328.05356,324.55197,312.63165
2022-06-24 22:20,341.74496,329.1597,325.1804,311.55164
2022-06-24 22:30,343.58142,329.96033,325.5184,310.92105
2022-06-24 22:40,345.6423,330.592,326.23828,313.1914
2022-06-24 22:50,346.30148,329.98615,325.62106,312.70712
2022-06-24 23:00,347.67007,330.31717,326.26624,313.08777
2022-06-24 23:10,347.8626,330.197,326.42447,314.23395
2022-06-24 23:20,347.75882,330.349,326.5408,315.1696
2022-06-24 23:30,347.5554,330.42532,326.8546,314.6594
2022-06-24 23:40,347.4577,330.55676,327.63168,314.69235
2022-06-24 23:50,346.4894,330.2735,327.54596,315.0982
2022-06-25 00:00,344.42,329.28256,326.44998,315.90222
2022-06-25 00:10,344.69696,329.35577,326.71304,316.32166
2022-06-25 00:20,344.9075,329.4313,327.0012,315.63034
2022-06-25 00:30,344.9315,329.29312,327.27994,315.5294
2022-06-25 00:40,344.27243,328.79425,327.0986,315.4903
2022-06-25 00:50,344.6988,329.29703,327.01346,315.52344
2022-06-25 01:00,344.98776,329.0213,326.99622,315.45145
2022-06-25 01:10,345.04593,328.97372,326.76437,315.58826
2022-06-25 01:20,344.7955,328.7479,326.68152,314.29395
2022-06-25 01:30,344.8587,328.90158,327.09024,316.1917
2022-06-25 01:40,344.83224,328.5784,326.6774,315.66595
2022-06-25 01:50,345.06146,328.4493,326.67654,315.54434
2022-06-25 02:00,345.1436,328.33875,326.83075,315.60614
2022-06-25 02:10,344.0726,327.24002,326.1003,314.11273
2022-06-25 02:20,343.9473,327.23337,325.90765,313.32452
2022-06-25 02:30,343.8339,327.3845,325.78247,313.6709
2022-06-25 02:40,343.5431,326.68423,325.14252,313.51575
2022-06-25 02:50,343.49686,325.7922,324.79965,313.62085
2022-06-25 03:00,343.5992,325.37534,324.80048,313.3299
2022-06-25 03:10,342.87094,324.8787,324.37775,313.58307
2022-06-25 03:20,342.61377,325.26315,324.50388,313.6571
2022-06-25 03:30,342.80753,325.40408,325.00504,313.59082
2022-06-25 03:40,342.44943,324.55472,325.25824,315.42282
2022-06-25 03:50,343.15872,324.97415,325.741,315.26816
2022-06-25 04:00,343.70108,325.5966,325.86893,315.49725
2022-06-25 04:10,343.66516,325.20966,325.67178,315.31824
2022-06-25 04:20,344.43777,325.88083,325.96152,315.49152
2022-06-25 04:30,343.7347,325.08875,325.09454,315.71402
2022-06-25 04:40,343.08414,324.7614,325.40402,319.99048
2022-06-25 04:50,342.6353,324.6013,325.50516,324.2184
2022-06-25 05:00,342.1724,324.15604,325.62988,327.2665
2022-06-25 05:10,341.7348,324.69504,326.97177,329.25638
2022-06-25 05:20,340.66083,325.97073,329.92166,328.90674
2022-06-25 05:30,340.8713,329.80612,333.84982,329.92065
2022-06-25 05:40,343.87207,333.41205,336.9977,328.08606
2022-06-25 05:50,350.0886,337.85162,339.63876,325.9116
2022-06-25 06:00,356.5395,340.44238,340.21967,321.83276
2022-06-25 06:10,360.99274,341.13025,340.25705,319.83527
2022-06-25 06:20,364.20767,341.73697,340.54678,319.417
2022-06-25 06:30,365.126,341.0414,339.9396,320.20923
2022-06-25 06:40,364.03812,339.4279,338.79642,320.01166
2022-06-25 06:50,360.72748,337.32794,337.61475,319.1232
2022-06-25 07:00,357.23193,335.98123,337.46603,321.4135
2022-06-25 07:10,353.90402,334.2575,336.62692,322.36737
2022-06-25 07:20,350.77142,332.38956,335.49335,324.41138
2022-06-25 07:30,349.6349,331.43445,334.81595,324.9897
2022-06-25 07:40,348.8718,330.3929,333.82846,324.24622
2022-06-25 07:50,343.70172,326.1436,330.04962,323.89227
2022-06-25 08:00,341.04636,324.2801,328.38553,322.61115
2022-06-25 08:10,338.0018,322.27396,326.57254,321.07465
2022-06-25 08:20,336.8278,322.18607,326.37097,320.0515
2022-06-25 08:30,336.12766,321.51364,325.2252,317.26398
2022-06-25 08:40,336.25992,321.00085,324.23575,316.31528
2022-06-25 08:50,335.56015,319.69626,322.5347,313.9771
2022-06-25 09:00,334.68307,318.11465,320.24023,305.6989
2022-06-25 09:10,333.07248,316.86246,319.1772,303.06818
2022-06-25 09:20,330.37802,315.02234,317.32443,302.77267
2022-06-25 09:30,329.08685,313.15195,315.26883,301.43842
2022-06-25 09:40,327.5316,310.58722,312.71274,298.8812
2022-06-25 09:50,325.31418,308.60736,311.03934,298.71063
2022-06-25 10:00,323.08084,307.01028,309.8314,299.83188
2022-06-25 10:10,320.14108,304.6445,307.63782,296.56244
2022-06-25 10:20,316.86868,302.50406,305.67065,294.5519
2022-06-25 10:30,314.91104,300.87997,304.1231,294.0342
2022-06-25 10:40,313.06454,298.93982,302.15594,292.5286
2022-06-25 10:50,311.96436,297.97556,301.05228,292.82758
2022-06-25 11:00,310.62332,296.3335,299.35306,291.21915
2022-06-25 11:10,309.53574,295.19073,298.21512,290.24377
2022-06-25 11:20,308.26697,293.97195,296.93365,288.2843
2022-06-25 11:30,307.11844,292.91055,295.79092,286.37146
2022-06-25 11:40,306.4728,292.21252,294.92618,284.45428
2022-06-25 11:50,305.10965,290.65976,293.34122,282.5111
2022-06-25 12:00,303.99066,289.7963,292.25677,282.22327
2022-06-25 12:10,302.6968,288.22266,290.54584,279.47418
2022-06-25 12:20,301.50986,287.20132,289.32065,277.63
2022-06-25 12:30,300.1399,285.7808,287.99008,277.09726
2022-06-25 12:40,298.9736,284.39157,286.6708,276.95956
2022-06-25 12:50,297.63882,283.66794,286.08255,280.06287
2022-06-25 13:00,296.29703,282.4743,284.9515,279.70874
2022-06-25 13:10,295.25925,281.87338,284.81485,278.64706
2022-06-25 13:20,294.5928,282.07245,285.31342,277.7652
2022-06-25 13:30,294.0515,282.3429,285.797,277.69434
2022-06-25 13:40,293.66534,281.77072,284.82053,275.83078
2022-06-25 13:50,294.69717,281.61108,284.25952,274.48672
2022-06-25 14:00,296.04858,281.48572,283.97726,274.84296
2022-06-25 14:10,297.24982,281.78323,283.8376,274.22723
2022-06-25 14:20,297.8572,281.99704,283.891,275.13873
2022-06-25 14:30,297.86383,281.96646,283.76013,274.61237
2022-06-25 14:40,297.34784,281.46616,283.39566,273.5864
2022-06-25 14:50,297.12973,281.03857,283.38132,274.08047
2022-06-25 15:00,296.8619,281.20834,283.80667,274.50226
2022-06-25 15:10,296.0804,281.0957,283.9658,273.71002
2022-06-25 15:20,295.69534,281.31775,284.33707,274.74716
2022-06-25 15:30,295.7607,281.00894,283.8133,275.1253
2022-06-25 15:40,296.28128,280.25723,283.01917,275.7855
2022-06-25 15:50,296.42685,279.7804,282.52084,274.90546
2022-06-25 16:00,296.28656,279.80527,282.7305,275.22244
2022-06-25 16:10,295.8335,280.0601,282.88397,274.32516
2022-06-25 16:20,295.65714,280.08206,282.67538,273.88474
2022-06-25 16:30,295.91306,279.7121,281.9719,273.37604
2022-06-25 16:40,295.99875,279.07547,281.31604,273.13043
2022-06-25 16:50,296.43872,279.2478,281.55472,274.0667
2022-06-25 17:00,296.84927,279.393,281.71808,274.21924
2022-06-25 17:10,297.0646,279.69504,282.16937,276.09686
2022-06-25 17:20,297.1131,279.72232,282.4401,277.8993
2022-06-25 17:30,297.5704,280.02798,283.21597,280.8123
2022-06-25 17:40,297.5651,280.223,283.937,280.969
2022-06-25 17:50,297.59665,281.57852,285.9291,280.86572
2022-06-25 18:00,297.57852,282.4371,287.00174,278.50143
2022-06-25 18:10,298.72574,283.88312,288.01846,276.55432
2022-06-25 18:20,301.72314,285.07382,287.90076,274.08688
2022-06-25 18:30,306.54736,286.48724,287.91437,272.81506
2022-06-25 18:40,310.63174,287.9568,288.31616,274.79565
2022-06-25 18:50,312.99075,289.2939,288.80417,276.01636
2022-06-25 19:00,312.9445,289.35562,289.112,277.1323
2022-06-25 19:10,310.61472,288.25873,289.09225,277.17584
2022-06-25 19:20,307.45486,287.36807,289.55066,278.49026
2022-06-25 19:30,304.41016,286.32483,289.3699,279.26794
2022-06-25 19:40,302.45358,285.57007,289.05942,279.82227
2022-06-25 19:50,301.494,285.0826,288.90286,282.55353
2022-06-25 20:00,300.60922,283.74985,287.68845,284.0181
2022-06-25 20:10,299.92776,282.47226,286.38565,284.63763
2022-06-25 20:20,300.2214,282.50876,286.3361,283.99457
2022-06-25 20:30,299.9045,283.19498,287.22876,283.69235
2022-06-25 20:40,299.35672,283.56485,287.36435,282.12317
2022-06-25 20:50,299.74228,284.2697,287.41312,280.63074
2022-06-25 21:00,301.25473,285.4602,287.69193,279.57343
2022-06-25 21:10,302.50052,285.4898,287.15436,277.9437
2022-06-25 21:20,302.92996,284.9619,286.47775,277.0064
2022-06-25 21:30,302.25687,284.16788,285.9221,276.53748
2022-06-25 21:40,301.7304,283.6232,285.6546,277.47345
2022-06-25 21:50,300.6143,282.36972,284.74252,277.03766
2022-06-25 22:00,299.70413,281.74442,284.48718,277.12585
2022-06-25 22:10,298.8309,281.40543,284.5253,277.83972
2022-06-25 22:20,297.95648,280.95215,283.99075,276.82278
2022-06-25 22:30,297.0413,280.493,283.76553,277.1718
2022-06-25 22:40,296.35617,280.2164,283.44824,278.3728
2022-06-25 22:50,296.35434,280.03824,283.1541,278.2345
2022-06-25 23:00,296.72903,280.5105,283.4526,277.99606
2022-06-25 23:10,297.00577,280.757,283.55264,277.78632
2022-06-25 23:20,297.4716,280.98547,283.47464,276.4727
2022-06-25 23:30,297.38132,280.97476,283.0189,275.66168
2022-06-25 23:40,296.9667,281.0535,282.3311,275.4819
2022-06-25 23:50,296.84106,281.3212,281.9241,274.64926
2022-06-26 00:00,296.58755,280.73404,281.9882,274.9273
2022-06-26 00:10,295.9525,280.54044,281.72122,275.4681
2022-06-26 00:20,295.395,280.1539,281.33426,273.85376
2022-06-26 00:30,295.28482,280.3713,281.5753,275.23947
2022-06-26 00:40,294.77542,279.83228,280.88028,273.8213
2022-06-26 00:50,294.41162,279.40155,280.3961,272.48563
2022-06-26 01:00,294.45203,279.36362,280.1631,273.71277
2022-06-26 01:10,293.72607,278.3855,279.05005,272.6072
2022-06-26 01:20,292.96658,277.79166,278.65637,273.13177
2022-06-26 01:30,292.6193,277.54825,278.48807,271.97333
2022-06-26 01:40,291.58575,276.70316,277.81052,271.5669
2022-06-26 01:50,291.15433,276.46933,277.5393,272.02222
2022-06-26 02:00,290.7291,276.49356,277.293,272.05768
2022-06-26 02:10,290.13828,276.2927,277.23346,271.0722
2022-06-26 02:20,289.73535,276.22418,277.3019,271.03714
2022-06-26 02:30,289.66626,276.0731,276.86432,270.72217
2022-06-26 02:40,289.9971,275.24213,276.3696,269.95627
2022-06-26 02:50,289.85928,274.9283,275.76712,269.46002
2022-06-26 03:00,289.93396,274.73514,275.69495,270.3177
2022-06-26 03:10,289.27734,273.77863,275.1297,270.13324
2022-06-26 03:20,288.7843,273.42484,274.8521,269.91138
2022-06-26 03:30,288.76617,273.7653,275.13202,270.64783
2022-06-26 03:40,288.37216,273.30734,275.13464,269.25128
2022-06-26 03:50,288.0825,273.46268,275.38623,269.14087
2022-06-26 04:00,287.8871,273.4808,275.2262,269.2837
2022-06-26 04:10,287.94266,273.58023,274.94492,269.178
2022-06-26 04:20,288.09933,273.77597,274.75967,269.14355
2022-06-26 04:30,288.12338,273.70645,274.5617,269.27118
2022-06-26 04:40,287.98764,273.587,274.4515,269.3818
2022-06-26 04:50,287.47195,273.4964,274.36148,268.6152
2022-06-26 05:00,286.99405,273.44638,274.3008,268.78052
2022-06-26 05:10,286.39175,273.30145,274.63873,276.85242
2022-06-26 05:20,286.19547,272.54813,274.52322,286.3116
2022-06-26 05:30,286.0052,272.308,275.50278,290.87506
2022-06-26 05:40,285.16623,274.43542,280.67703,293.74054
2022-06-26 05:50,286.1218,280.35178,288.06943,296.07266
2022-06-26 06:00,287.2804,286.0226,292.2983,296.4875
2022-06-26 06:10,293.34915,290.2593,295.66464,297.6977
2022-06-26 06:20,304.977,293.9835,299.4807,298.1422
2022-06-26 06:30,316.90552,298.79962,303.3765,298.9076
2022-06-26 06:40,324.9916,306.58786,307.11526,299.3411
2022-06-26 06:50,330.99893,315.2851,312.68234,299.43323
2022-06-26 07:00,335.41434,320.2466,317.4905,298.0746
2022-06-26 07:10,339.6288,322.8223,320.49747,293.72644
2022-06-26 07:20,342.4193,324.11172,322.01474,286.9404
2022-06-26 07:30,341.94327,323.41702,321.7469,285.97626
2022-06-26 07:40,341.28366,322.20218,320.75607,288.42355
2022-06-26 07:50,339.18552,318.8716,317.79102,292.70056
2022-06-26 08:00,335.6675,313.80045,313.2061,296.72107
2022-06-26 08:10,331.40512,309.17444,309.59756,298.58655
2022-06-26 08:20,324.94247,305.0685,307.416,300.8932
2022-06-26 08:30,318.0046,301.87363,305.98666,301.42517
2022-06-26 08:40,313.08707,300.61716,306.0336,302.0645
2022-06-26 08:50,310.1589,299.75845,305.53275,301.6679
2022-06-26 09:00,309.40213,298.69907,303.9385,298.53363
2022-06-26 09:10,310.858,298.29733,302.52994,294.9572
2022-06-26 09:20,312.7781,297.7097,300.48618,290.49384
2022-06-26 09:30,314.46567,297.10056,298.68228,288.33252
2022-06-26 09:40,316.50015,297.11362,297.44293,287.4073
2022-06-26 09:50,315.47812,294.78116,294.5915,284.93518
2022-06-26 10:00,313.94092,293.13846,293.22507,282.5503
2022-06-26 10:10,312.13037,292.48334,293.40637,281.7945
2022-06-26 10:20,308.8205,290.5319,292.14798,280.201
2022-06-26 10:30,306.4664,288.55557,290.60526,279.51294
2022-06-26 10:40,304.7374,286.3849,288.70255,279.20575
2022-06-26 10:50,305.8832,286.21774,288.45145,279.44318
2022-06-26 11:00,306.78275,286.02298,287.98886,279.9339
2022-06-26 11:10,306.38358,284.91092,286.47934,278.74194
2022-06-26 11:20,305.82547,284.03064,285.40036,277.8004
2022-06-26 11:30,304.71973,283.13977,284.4006,277.34183
2022-06-26 11:40,303.88422,282.57205,283.85373,275.95343
2022-06-26 11:50,302.9375,282.0883,283.41092,275.5892
2022-06-26 12:00,302.65164,281.91284,283.26474,275.46072
2022-06-26 12:10,302.41855,281.72607,283.1136,276.83014
2022-06-26 12:20,303.106,282.10605,283.82468,281.9203
2022-06-26 12:30,303.6968,282.14667,283.70145,282.04953
2022-06-26 12:40,304.3276,283.04465,284.94186,281.05725
2022-06-26 12:50,304.8035,284.81573,287.27948,281.17407
2022-06-26 13:00,304.6429,286.4409,289.13962,280.7654
2022-06-26 13:10,305.3981,287.38614,289.72223,280.75748
2022-06-26 13:20,306.99976,287.30167,288.87454,280.43896
2022-06-26 13:30,308.91196,287.3305,288.28165,280.5957
2022-06-26 13:40,310.02902,287.6208,288.45477,281.91156
2022-06-26 13:50,309.892,287.99652,288.94363,283.26227
2022-06-26 14:00,309.2569,288.21585,289.3035,282.874
2022-06-26 14:10,309.7008,289.14603,290.5883,283.21936
2022-06-26 14:20,309.55692,289.58786,291.23123,283.51117
2022-06-26 14:30,309.88065,290.3218,292.11105,283.3109
2022-06-26 14:40,310.83862,291.36282,293.08408,283.5291
2022-06-26 14:50,311.68442,291.816,293.38223,284.98734
2022-06-26 15:00,312.42462,291.70825,293.1526,285.3708
2022-06-26 15:10,312.9048,291.84293,293.2336,286.84192
2022-06-26 15:20,313.49387,292.36838,293.74954,286.465
2022-06-26 15:30,312.62616,292.22427,293.74625,286.43726
2022-06-26 15:40,312.9372,293.01242,294.6322,286.29767
2022-06-26 15:50,312.64215,292.99716,294.61816,286.29755
2022-06-26 16:00,313.19955,293.14194,294.64737,286.5196
2022-06-26 16:10,314.1943,293.6429,295.1652,286.05957
2022-06-26 16:20,314.6177,294.1141,295.58887,287.12735
2022-06-26 16:30,314.92514,294.43433,295.9627,287.73404
2022-06-26 16:40,315.40033,294.9363,296.40143,287.41113
2022-06-26 16:50,315.516,295.03473,296.4946,287.57465
2022-06-26 17:00,316.0002,295.3808,296.89102,288.78485
2022-06-26 17:10,316.0294,295.36063,296.9182,288.72467
2022-06-26 17:20,315.8016,295.41122,297.24698,289.8824
2022-06-26 17:30,314.0607,294.4131,296.59695,289.81177
2022-06-26 17:40,313.04227,294.24094,296.68814,289.68652
2022-06-26 17:50,313.19522,294.54062,297.0695,289.46222
2022-06-26 18:00,312.47452,293.97885,296.69067,290.51215
2022-06-26 18:10,312.52158,294.0194,296.912,294.10022
2022-06-26 18:20,312.15176,293.34958,296.36597,297.08075
2022-06-26 18:30,312.37326,293.6658,296.9103,298.48126
2022-06-26 18:40,312.04205,294.74808,298.40115,296.27765
2022-06-26 18:50,311.7103,297.12848,301.14868,295.20135
2022-06-26 19:00,310.2724,297.81497,301.45944,293.05682
2022-06-26 19:10,312.4354,298.97067,301.27332,289.46143
2022-06-26 19:20,315.71127,299.21005,300.37268,288.34683
2022-06-26 19:30,318.98755,299.4133,299.89743,287.9654
2022-06-26 19:40,320.30466,298.81528,298.95883,288.7214
2022-06-26 19:50,320.4897,298.27176,298.2842,288.68954
2022-06-26 20:00,318.40616,296.8591,297.5565,288.51587
2022-06-26 20:10,315.2831,295.54483,297.39987,288.0086
2022-06-26 20:20,312.04807,294.4543,297.2822,286.62268
2022-06-26 20:30,309.4984,293.636,297.00974,286.28116
2022-06-26 20:40,308.1618,292.65164,296.1807,287.39078
2022-06-26 20:50,307.7238,291.0946,294.61353,288.8565
2022-06-26 21:00,307.9556,289.78476,293.0842,288.02332
2022-06-26 21:10,308.05435,289.1767,292.36288,289.00565
2022-06-26 21:20,307.4604,288.76932,291.87463,288.12048
2022-06-26 21:30,306.13455,288.47745,291.58264,286.27484
2022-06-26 21:40,305.29105,288.53442,291.64896,285.4064
2022-06-26 21:50,305.30655,288.49307,291.32327,283.27264
2022-06-26 22:00,305.57568,288.3121,290.86758,282.2987
2022-06-26 22:10,306.05988,288.15585,290.53537,282.74008
2022-06-26 22:20,306.15128,287.7056,290.05612,283.16214
2022-06-26 22:30,306.00528,287.2274,289.52637,282.10797
2022-06-26 22:40,305.8086,286.97733,289.40054,282.35413
2022-06-26 22:50,305.17496,286.4877,289.04776,282.60056
2022-06-26 23:00,304.28967,286.0026,288.49063,281.43744
2022-06-26 23:10,303.87195,285.9309,288.4753,281.51212
2022-06-26 23:20,303.30536,285.48007,288.16672,281.5754
2022-06-26 23:30,303.05112,285.15356,287.7289,281.4035
2022-06-26 23:40,303.18558,285.07538,287.48285,281.3161
2022-06-26 23:50,302.82333,284.5045,286.93442,281.31738
2022-06-27 00:00,302.5911,284.15656,286.63577,281.4804
2022-06-27 00:10,302.37827,284.00497,286.54294,280.25793
2022-06-27 00:20,301.7505,283.6796,286.40195,280.32315
2022-06-27 00:30,301.52975,283.63303,286.15106,279.48322
2022-06-27 00:40,301.34424,283.3644,285.86044,278.95203
2022-06-27 00:50,300.71402,282.56247,285.2882,278.97064
2022-06-27 01:00,300.5502,282.55637,285.31253,279.99817
2022-06-27 01:10,300.01535,282.1821,284.95905,279.36475
2022-06-27 01:20,299.63535,282.21146,285.09448,279.13873
2022-06-27 01:30,299.13828,282.02048,284.99344,279.17737
2022-06-27 01:40,299.02014,281.76187,284.5521,277.87854
2022-06-27 01:50,298.99896,281.54507,284.37564,277.69946
2022-06-27 02:00,298.66507,281.05002,283.93246,277.127
2022-06-27 02:10,298.3176,280.56998,283.51532,277.31525
2022-06-27 02:20,298.09274,280.13052,283.2263,277.16803
2022-06-27 02:30,297.7335,279.65842,282.89334,277.1383
2022-06-27 02:40,297.1155,279.2305,282.68372,277.09418
2022-06-27 02:50,296.90427,279.28076,282.78305,277.56967
2022-06-27 03:00,296.50418,279.09787,282.59647,277.98358
2022-06-27 03:10,296.39865,279.0337,282.52158,277.73047
2022-06-27 03:20,296.1448,278.9023,282.51385,278.0075
2022-06-27 03:30,296.04727,279.02557,282.6187,276.95996
2022-06-27 03:40,296.0336,279.0438,282.63882,276.87598
2022-06-27 03:50,296.21432,278.8102,282.26645,276.76038
2022-06-27 04:00,296.32535,278.4474,281.83206,276.75955
2022-06-27 04:10,296.2188,278.13522,281.65347,276.97403
2022-06-27 04:20,295.46518,277.59555,281.2958,275.9116
2022-06-27 04:30,295.18417,277.6471,281.4133,276.59827
2022-06-27 04:40,294.40936,276.9916,280.7421,275.31308
2022-06-27 04:50,294.20148,276.94452,280.80258,276.29346
2022-06-27 05:00,293.51013,276.30206,280.29257,275.48267
2022-06-27 05:10,293.70758,276.45166,280.43185,275.3932
2022-06-27 05:20,293.6483,276.22565,280.11295,275.31055
2022-06-27 05:30,293.27713,276.34396,279.5462,276.1851
2022-06-27 05:40,293.13303,276.25436,278.85654,276.75922
2022-06-27 05:50,293.02023,276.4926,279.62265,286.46246
2022-06-27 06:00,293.30692,276.57205,279.93185,296.7268
2022-06-27 06:10,292.8583,276.16168,280.28958,301.31934
2022-06-27 06:20,291.035,277.75116,285.05154,304.26465
2022-06-27 06:30,291.8309,285.51733,294.74506,307.10788
2022-06-27 06:40,292.46445,291.79727,299.6342,307.44376
2022-06-27 06:50,299.7847,297.68338,304.5707,310.41953
2022-06-27 07:00,313.34665,301.78714,309.0756,311.5127
2022-06-27 07:10,327.4537,306.70123,313.06345,312.0496
2022-06-27 07:20,335.88284,314.28763,316.52353,312.07608
2022-06-27 07:30,341.63284,323.64792,322.52634,311.38196
2022-06-27 07:40,347.44025,330.28702,328.8892,309.9872
2022-06-27 07:50,351.7916,333.11972,332.10904,303.83368
2022-06-27 08:00,353.9814,334.2601,333.53403,298.56488
2022-06-27 08:10,354.64606,334.19855,333.60147,296.32086
2022-06-27 08:20,355.8332,334.15842,333.77383,298.22305
2022-06-27 08:30,359.41656,335.40073,335.03326,303.02692
2022-06-27 08:40,361.92953,334.98776,334.14407,305.16888
2022-06-27 08:50,359.25192,330.93695,330.24698,306.84088
2022-06-27 09:00,354.42,326.75223,327.0048,308.47583
2022-06-27 09:10,348.08832,323.0574,324.83102,308.88715
2022-06-27 09:20,341.6994,320.2186,323.30087,308.17792
2022-06-27 09:30,338.45346,319.23376,323.0073,309.14532
2022-06-27 09:40,337.4574,318.4426,322.3718,310.79288
2022-06-27 09:50,336.80057,316.6664,320.38297,310.72577
2022-06-27 10:00,336.4006,315.21252,318.71286,310.36945
2022-06-27 10:10,335.9357,314.42545,317.7553,309.1825
2022-06-27 10:20,333.36234,312.55453,315.99033,308.04355
2022-06-27 10:30,330.3691,310.74316,314.20694,305.56525
2022-06-27 10:40,326.01785,307.8281,311.60812,305.13623
2022-06-27 10:50,324.03247,306.40408,310.02466,302.80972
2022-06-27 11:00,321.94553,304.95575,308.6625,302.00076
2022-06-27 11:10,320.85318,303.9595,307.4465,299.76074
2022-06-27 11:20,318.89047,301.915,305.27484,297.48685
2022-06-27 11:30,317.45853,300.4123,303.69586,295.6822
2022-06-27 11:40,315.5024,298.7415,301.95703,292.83185
2022-06-27 11:50,313.80435,297.4989,300.57584,290.19324
2022-06-27 12:00,312.292,296.18256,299.13257,288.4829
2022-06-27 12:10,310.42166,294.40253,297.30447,287.40387
2022-06-27 12:20,308.82767,292.73584,295.62082,286.35028
2022-06-27 12:30,307.13278,291.40152,294.87466,291.69037
2022-06-27 12:40,305.3796,289.48123,292.9568,289.60242
2022-06-27 12:50,304.185,288.87015,292.76382,288.48883
2022-06-27 13:00,303.07104,288.72842,292.95596,288.09003
2022-06-27 13:10,301.43484,288.30704,292.48734,286.78485
2022-06-27 13:20,300.66653,287.46802,291.1685,284.99615
2022-06-27 13:30,301.32977,286.8168,289.8887,282.23148
2022-06-27 13:40,302.53952,286.70004,289.5659,282.82928
2022-06-27 13:50,304.4918,287.41074,289.87875,282.37692
2022-06-27 14:00,304.36826,287.10513,289.51196,282.68036
2022-06-27 14:10,304.45108,287.37405,289.6506,281.6928
2022-06-27 14:20,303.3984,286.67825,289.1534,280.67432
2022-06-27 14:30,302.83084,286.42227,289.10287,279.8941
2022-06-27 14:40,301.9555,286.00644,288.8851,279.2048
2022-06-27 14:50,301.03122,285.27402,288.23,278.388
2022-06-27 15:00,300.71646,284.8063,287.83167,279.4383
2022-06-27 15:10,300.23807,283.8937,287.0767,281.4331
2022-06-27 15:20,299.7534,283.03864,286.2822,281.17322
2022-06-27 15:30,299.52817,283.05423,286.51065,281.2074
2022-06-27 15:40,299.2227,283.2734,286.78867,279.907
2022-06-27 15:50,299.06555,283.71964,287.0593,280.03564
2022-06-27 16:00,298.75174,283.2302,286.3648,277.94855
2022-06-27 16:10,299.05765,283.13968,286.19803,278.35376
2022-06-27 16:20,299.4342,282.9008,285.7725,277.69843
2022-06-27 16:30,299.8586,282.88974,285.6758,277.90002
2022-06-27 16:40,299.99332,282.72934,285.35822,276.90985
2022-06-27 16:50,299.83542,282.8887,285.6246,278.17987
2022-06-27 17:00,299.07367,282.44382,285.1174,277.00195
2022-06-27 17:10,298.66733,282.36566,285.1718,276.99127
2022-06-27 17:20,298.0464,282.08435,285.02994,277.07858
2022-06-27 17:30,297.25388,281.4305,284.38742,276.03253
2022-06-27 17:40,296.65317,281.09967,284.23654,277.22177
2022-06-27 17:50,296.23706,280.64328,283.73135,277.1535
2022-06-27 18:00,296.048,280.3276,283.4076,276.95758
2022-06-27 18:10,295.67175,279.9896,283.13437,277.01968
2022-06-27 18:20,295.38364,279.80383,282.9554,277.11835
